,year,name,constructor_name,points,era
1266,1987,Belgian Grand Prix,osella,0.0,1962 - 1990
1268,1987,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1269,1987,Belgian Grand Prix,williams,0.0,1962 - 1990
1270,1987,Belgian Grand Prix,zakspeed,0.0,1962 - 1990
1377,1988,Monaco Grand Prix,ferrari,10.0,1962 - 1990
1381,1988,Monaco Grand Prix,mclaren,9.0,1962 - 1990
1372,1988,Monaco Grand Prix,arrows,3.0,1962 - 1990
1386,1988,Monaco Grand Prix,tyrrell,2.0,1962 - 1990
1387,1988,Monaco Grand Prix,williams,1.0,1962 - 1990
1371,1988,Monaco Grand Prix,ags,0.0,1962 - 1990
1373,1988,Monaco Grand Prix,benetton,0.0,1962 - 1990
1374,1988,Monaco Grand Prix,coloni,0.0,1962 - 1990
1375,1988,Monaco Grand Prix,dallara,0.0,1962 - 1990
1376,1988,Monaco Grand Prix,eurobrun,0.0,1962 - 1990
1378,1988,Monaco Grand Prix,larrousse,0.0,1962 - 1990
1379,1988,Monaco Grand Prix,ligier,0.0,1962 - 1990
1380,1988,Monaco Grand Prix,march,0.0,1962 - 1990
1382,1988,Monaco Grand Prix,minardi,0.0,1962 - 1990
1383,1988,Monaco Grand Prix,osella,0.0,1962 - 1990
1384,1988,Monaco Grand Prix,rial,0.0,1962 - 1990
1385,1988,Monaco Grand Prix,team_lotus,0.0,1962 - 1990
1388,1988,Monaco Grand Prix,zakspeed,0.0,1962 - 1990
1359,1988,Italian Grand Prix,ferrari,15.0,1962 - 1990
1354,1988,Italian Grand Prix,arrows,7.0,1962 - 1990
1362,1988,Italian Grand Prix,march,2.0,1962 - 1990
1355,1988,Italian Grand Prix,benetton,1.0,1962 - 1990
1353,1988,Italian Grand Prix,ags,0.0,1962 - 1990
1356,1988,Italian Grand Prix,coloni,0.0,1962 - 1990
1357,1988,Italian Grand Prix,dallara,0.0,1962 - 1990
1358,1988,Italian Grand Prix,eurobrun,0.0,1962 - 1990
1360,1988,Italian Grand Prix,larrousse,0.0,1962 - 1990
1361,1988,Italian Grand Prix,ligier,0.0,1962 - 1990
1363,1988,Italian Grand Prix,mclaren,0.0,1962 - 1990
1364,1988,Italian Grand Prix,minardi,0.0,1962 - 1990
1365,1988,Italian Grand Prix,osella,0.0,1962 - 1990
1366,1988,Italian Grand Prix,rial,0.0,1962 - 1990
1367,1988,Italian Grand Prix,team_lotus,0.0,1962 - 1990
1368,1988,Italian Grand Prix,tyrrell,0.0,1962 - 1990
1369,1988,Italian Grand Prix,williams,0.0,1962 - 1990
1370,1988,Italian Grand Prix,zakspeed,0.0,1962 - 1990
1345,1988,British Grand Prix,mclaren,9.0,1962 - 1990
1351,1988,British Grand Prix,williams,6.0,1962 - 1990
1337,1988,British Grand Prix,benetton,4.0,1962 - 1990
1344,1988,British Grand Prix,march,3.0,1962 - 1990
1349,1988,British Grand Prix,team_lotus,2.0,1962 - 1990
1336,1988,British Grand Prix,arrows,1.0,1962 - 1990
1335,1988,British Grand Prix,ags,0.0,1962 - 1990
1338,1988,British Grand Prix,coloni,0.0,1962 - 1990
1339,1988,British Grand Prix,dallara,0.0,1962 - 1990
1340,1988,British Grand Prix,eurobrun,0.0,1962 - 1990
1341,1988,British Grand Prix,ferrari,0.0,1962 - 1990
1342,1988,British Grand Prix,larrousse,0.0,1962 - 1990
1343,1988,British Grand Prix,ligier,0.0,1962 - 1990
1346,1988,British Grand Prix,minardi,0.0,1962 - 1990
1347,1988,British Grand Prix,osella,0.0,1962 - 1990
1348,1988,British Grand Prix,rial,0.0,1962 - 1990
1350,1988,British Grand Prix,tyrrell,0.0,1962 - 1990
1352,1988,British Grand Prix,zakspeed,0.0,1962 - 1990
1327,1988,Belgian Grand Prix,mclaren,15.0,1962 - 1990
1326,1988,Belgian Grand Prix,march,4.0,1962 - 1990
1318,1988,Belgian Grand Prix,arrows,3.0,1962 - 1990
1331,1988,Belgian Grand Prix,team_lotus,3.0,1962 - 1990
1317,1988,Belgian Grand Prix,ags,0.0,1962 - 1990
1319,1988,Belgian Grand Prix,benetton,0.0,1962 - 1990
1320,1988,Belgian Grand Prix,coloni,0.0,1962 - 1990
1321,1988,Belgian Grand Prix,dallara,0.0,1962 - 1990
1322,1988,Belgian Grand Prix,eurobrun,0.0,1962 - 1990
1323,1988,Belgian Grand Prix,ferrari,0.0,1962 - 1990
1324,1988,Belgian Grand Prix,larrousse,0.0,1962 - 1990
1325,1988,Belgian Grand Prix,ligier,0.0,1962 - 1990
1328,1988,Belgian Grand Prix,minardi,0.0,1962 - 1990
1329,1988,Belgian Grand Prix,osella,0.0,1962 - 1990
1330,1988,Belgian Grand Prix,rial,0.0,1962 - 1990
1332,1988,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1333,1988,Belgian Grand Prix,williams,0.0,1962 - 1990
1334,1988,Belgian Grand Prix,zakspeed,0.0,1962 - 1990
1460,1989,Monaco Grand Prix,mclaren,15.0,1962 - 1990
1452,1989,Monaco Grand Prix,brabham,5.0,1962 - 1990
1454,1989,Monaco Grand Prix,dallara,3.0,1962 - 1990
1466,1989,Monaco Grand Prix,tyrrell,2.0,1962 - 1990
1449,1989,Monaco Grand Prix,ags,0.0,1962 - 1990
1450,1989,Monaco Grand Prix,arrows,0.0,1962 - 1990
1451,1989,Monaco Grand Prix,benetton,0.0,1962 - 1990
1453,1989,Monaco Grand Prix,coloni,0.0,1962 - 1990
1455,1989,Monaco Grand Prix,eurobrun,0.0,1962 - 1990
1456,1989,Monaco Grand Prix,ferrari,0.0,1962 - 1990
1457,1989,Monaco Grand Prix,larrousse,0.0,1962 - 1990
1458,1989,Monaco Grand Prix,ligier,0.0,1962 - 1990
1459,1989,Monaco Grand Prix,march,0.0,1962 - 1990
1461,1989,Monaco Grand Prix,minardi,0.0,1962 - 1990
1462,1989,Monaco Grand Prix,onyx,0.0,1962 - 1990
1463,1989,Monaco Grand Prix,osella,0.0,1962 - 1990
1464,1989,Monaco Grand Prix,rial,0.0,1962 - 1990
1465,1989,Monaco Grand Prix,team_lotus,0.0,1962 - 1990
1467,1989,Monaco Grand Prix,williams,0.0,1962 - 1990
1468,1989,Monaco Grand Prix,zakspeed,0.0,1962 - 1990
1440,1989,Italian Grand Prix,mclaren,9.0,1962 - 1990
1447,1989,Italian Grand Prix,williams,7.0,1962 - 1990
1436,1989,Italian Grand Prix,ferrari,6.0,1962 - 1990
1446,1989,Italian Grand Prix,tyrrell,2.0,1962 - 1990
1432,1989,Italian Grand Prix,brabham,1.0,1962 - 1990
1429,1989,Italian Grand Prix,ags,0.0,1962 - 1990
1430,1989,Italian Grand Prix,arrows,0.0,1962 - 1990
1431,1989,Italian Grand Prix,benetton,0.0,1962 - 1990
1433,1989,Italian Grand Prix,coloni,0.0,1962 - 1990
1434,1989,Italian Grand Prix,dallara,0.0,1962 - 1990
1435,1989,Italian Grand Prix,eurobrun,0.0,1962 - 1990
1437,1989,Italian Grand Prix,larrousse,0.0,1962 - 1990
1438,1989,Italian Grand Prix,ligier,0.0,1962 - 1990
1439,1989,Italian Grand Prix,march,0.0,1962 - 1990
1441,1989,Italian Grand Prix,minardi,0.0,1962 - 1990
1442,1989,Italian Grand Prix,onyx,0.0,1962 - 1990
1443,1989,Italian Grand Prix,osella,0.0,1962 - 1990
1444,1989,Italian Grand Prix,rial,0.0,1962 - 1990
1445,1989,Italian Grand Prix,team_lotus,0.0,1962 - 1990
1448,1989,Italian Grand Prix,zakspeed,0.0,1962 - 1990
1420,1989,British Grand Prix,mclaren,9.0,1962 - 1990
1416,1989,British Grand Prix,ferrari,6.0,1962 - 1990
1411,1989,British Grand Prix,benetton,4.0,1962 - 1990
1421,1989,British Grand Prix,minardi,3.0,1962 - 1990
1425,1989,British Grand Prix,team_lotus,3.0,1962 - 1990
1409,1989,British Grand Prix,ags,0.0,1962 - 1990
1410,1989,British Grand Prix,arrows,0.0,1962 - 1990
1412,1989,British Grand Prix,brabham,0.0,1962 - 1990
1413,1989,British Grand Prix,coloni,0.0,1962 - 1990
1414,1989,British Grand Prix,dallara,0.0,1962 - 1990
1415,1989,British Grand Prix,eurobrun,0.0,1962 - 1990
1417,1989,British Grand Prix,larrousse,0.0,1962 - 1990
1418,1989,British Grand Prix,ligier,0.0,1962 - 1990
1419,1989,British Grand Prix,march,0.0,1962 - 1990
1422,1989,British Grand Prix,onyx,0.0,1962 - 1990
1423,1989,British Grand Prix,osella,0.0,1962 - 1990
1424,1989,British Grand Prix,rial,0.0,1962 - 1990
1426,1989,British Grand Prix,tyrrell,0.0,1962 - 1990
1427,1989,British Grand Prix,williams,0.0,1962 - 1990
1428,1989,British Grand Prix,zakspeed,0.0,1962 - 1990
1400,1989,Belgian Grand Prix,mclaren,15.0,1962 - 1990
1396,1989,Belgian Grand Prix,ferrari,4.0,1962 - 1990
1407,1989,Belgian Grand Prix,williams,3.0,1962 - 1990
1391,1989,Belgian Grand Prix,benetton,2.0,1962 - 1990
1390,1989,Belgian Grand Prix,arrows,1.0,1962 - 1990
1389,1989,Belgian Grand Prix,ags,0.0,1962 - 1990
1392,1989,Belgian Grand Prix,brabham,0.0,1962 - 1990
1393,1989,Belgian Grand Prix,coloni,0.0,1962 - 1990
1394,1989,Belgian Grand Prix,dallara,0.0,1962 - 1990
1395,1989,Belgian Grand Prix,eurobrun,0.0,1962 - 1990
1397,1989,Belgian Grand Prix,larrousse,0.0,1962 - 1990
1398,1989,Belgian Grand Prix,ligier,0.0,1962 - 1990
1399,1989,Belgian Grand Prix,march,0.0,1962 - 1990
1401,1989,Belgian Grand Prix,minardi,0.0,1962 - 1990
1402,1989,Belgian Grand Prix,onyx,0.0,1962 - 1990
1403,1989,Belgian Grand Prix,osella,0.0,1962 - 1990
1404,1989,Belgian Grand Prix,rial,0.0,1962 - 1990
1405,1989,Belgian Grand Prix,team_lotus,0.0,1962 - 1990
1406,1989,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1408,1989,Belgian Grand Prix,zakspeed,0.0,1962 - 1990
1536,1990,Monaco Grand Prix,mclaren,13.0,1962 - 1990
1541,1990,Monaco Grand Prix,tyrrell,6.0,1962 - 1990
1542,1990,Monaco Grand Prix,williams,3.0,1962 - 1990
1525,1990,Monaco Grand Prix,arrows,2.0,1962 - 1990
1532,1990,Monaco Grand Prix,larrousse,1.0,1962 - 1990
1524,1990,Monaco Grand Prix,ags,0.0,1962 - 1990
1526,1990,Monaco Grand Prix,benetton,0.0,1962 - 1990
1527,1990,Monaco Grand Prix,brabham,0.0,1962 - 1990
1528,1990,Monaco Grand Prix,coloni,0.0,1962 - 1990
1529,1990,Monaco Grand Prix,dallara,0.0,1962 - 1990
1530,1990,Monaco Grand Prix,eurobrun,0.0,1962 - 1990
1531,1990,Monaco Grand Prix,ferrari,0.0,1962 - 1990
1533,1990,Monaco Grand Prix,leyton,0.0,1962 - 1990
1534,1990,Monaco Grand Prix,life,0.0,1962 - 1990
1535,1990,Monaco Grand Prix,ligier,0.0,1962 - 1990
1537,1990,Monaco Grand Prix,minardi,0.0,1962 - 1990
1538,1990,Monaco Grand Prix,onyx,0.0,1962 - 1990
1539,1990,Monaco Grand Prix,osella,0.0,1962 - 1990
1540,1990,Monaco Grand Prix,team_lotus,0.0,1962 - 1990
1518,1990,Italian Grand Prix,mclaren,13.0,1962 - 1990
1513,1990,Italian Grand Prix,ferrari,9.0,1962 - 1990
1523,1990,Italian Grand Prix,williams,2.0,1962 - 1990
1522,1990,Italian Grand Prix,tyrrell,1.0,1962 - 1990
1506,1990,Italian Grand Prix,ags,0.0,1962 - 1990
1507,1990,Italian Grand Prix,arrows,0.0,1962 - 1990
1508,1990,Italian Grand Prix,benetton,0.0,1962 - 1990
1509,1990,Italian Grand Prix,brabham,0.0,1962 - 1990
1510,1990,Italian Grand Prix,coloni,0.0,1962 - 1990
1511,1990,Italian Grand Prix,dallara,0.0,1962 - 1990
1512,1990,Italian Grand Prix,eurobrun,0.0,1962 - 1990
1514,1990,Italian Grand Prix,larrousse,0.0,1962 - 1990
1515,1990,Italian Grand Prix,leyton,0.0,1962 - 1990
1516,1990,Italian Grand Prix,life,0.0,1962 - 1990
1517,1990,Italian Grand Prix,ligier,0.0,1962 - 1990
1519,1990,Italian Grand Prix,minardi,0.0,1962 - 1990
1520,1990,Italian Grand Prix,osella,0.0,1962 - 1990
1521,1990,Italian Grand Prix,team_lotus,0.0,1962 - 1990
1494,1990,British Grand Prix,ferrari,9.0,1962 - 1990
1505,1990,British Grand Prix,williams,6.0,1962 - 1990
1495,1990,British Grand Prix,larrousse,4.0,1962 - 1990
1499,1990,British Grand Prix,mclaren,4.0,1962 - 1990
1489,1990,British Grand Prix,benetton,2.0,1962 - 1990
1487,1990,British Grand Prix,ags,0.0,1962 - 1990
1488,1990,British Grand Prix,arrows,0.0,1962 - 1990
1490,1990,British Grand Prix,brabham,0.0,1962 - 1990
1491,1990,British Grand Prix,coloni,0.0,1962 - 1990
1492,1990,British Grand Prix,dallara,0.0,1962 - 1990
1493,1990,British Grand Prix,eurobrun,0.0,1962 - 1990
1496,1990,British Grand Prix,leyton,0.0,1962 - 1990
1497,1990,British Grand Prix,life,0.0,1962 - 1990
1498,1990,British Grand Prix,ligier,0.0,1962 - 1990
1500,1990,British Grand Prix,minardi,0.0,1962 - 1990
1501,1990,British Grand Prix,onyx,0.0,1962 - 1990
1502,1990,British Grand Prix,osella,0.0,1962 - 1990
1503,1990,British Grand Prix,team_lotus,0.0,1962 - 1990
1504,1990,British Grand Prix,tyrrell,0.0,1962 - 1990
1481,1990,Belgian Grand Prix,mclaren,13.0,1962 - 1990
1476,1990,Belgian Grand Prix,ferrari,6.0,1962 - 1990
1471,1990,Belgian Grand Prix,benetton,5.0,1962 - 1990
1478,1990,Belgian Grand Prix,leyton,1.0,1962 - 1990
1469,1990,Belgian Grand Prix,ags,0.0,1962 - 1990
1470,1990,Belgian Grand Prix,arrows,0.0,1962 - 1990
1472,1990,Belgian Grand Prix,brabham,0.0,1962 - 1990
1473,1990,Belgian Grand Prix,coloni,0.0,1962 - 1990
1474,1990,Belgian Grand Prix,dallara,0.0,1962 - 1990
1475,1990,Belgian Grand Prix,eurobrun,0.0,1962 - 1990
1477,1990,Belgian Grand Prix,larrousse,0.0,1962 - 1990
1479,1990,Belgian Grand Prix,life,0.0,1962 - 1990
1480,1990,Belgian Grand Prix,ligier,0.0,1962 - 1990
1482,1990,Belgian Grand Prix,minardi,0.0,1962 - 1990
1483,1990,Belgian Grand Prix,osella,0.0,1962 - 1990
1484,1990,Belgian Grand Prix,team_lotus,0.0,1962 - 1990
1485,1990,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1486,1990,Belgian Grand Prix,williams,0.0,1962 - 1990
